VA,Jarratt,36.811276,-77.47496
VA,Staffordsville,37.240021,-80.73083
VA,Strasburg,39.00127,-78.36485
VA,Glasgow,37.641788,-79.45652
VA,North Tazewell,37.155621,-81.49787
VA,Charles City,37.342306,-77.0731
VA,Spring Grove,37.181764,-77.0026
VA,Radford,37.138427,-80.55031
VA,Cartersville,37.653694,-78.11902
VA,Richmond,37.633316,-77.54775
VA,Cardinal,37.422209,-76.37304
VA,Alberta,36.87229,-77.91125
VA,Oldhams,38.006793,-76.68218
VA,Luray,38.665615,-78.45621
VA,Middleburg,38.953454,-77.74996
VA,Centreville,38.82571,-77.43964
VA,Drakes Branch,36.958048,-78.53403
VA,Wicomico Church,37.807268,-76.31275
VA,Bruington,37.777938,-76.95055
VA,Hallieford,37.492529,-76.33636
VA,Lunenburg,36.930088,-78.29215
VA,Davenport,37.107474,-82.12413
VA,Dunn Loring,38.893921,-77.21976
VA,Ft Myer,38.878215,-77.06845
VA,Glen Lyn,37.377877,-80.85658
VA,Ridgeway,36.595224,-79.87353
VA,Rustburg,37.268024,-79.11686
VA,Hayes,37.288999,-76.47393
VA,Providence Forge,37.438569,-77.03578
VA,Tannersville,37.000956,-81.54797
VA,Boykins,36.602472,-77.20851
VA,Head Waters,38.345202,-79.38497
VA,Disputanta,37.126708,-77.23281
VA,Monterey,38.374628,-79.63611
VA,Dungannon,36.844539,-82.49147
VA,Broad Run,38.810629,-77.7057
VA,Rose Hill,36.65364,-83.34736
VA,Bowling Green,38.042346,-77.30833
VA,Mappsville,37.848467,-75.55559
VA,Elkwood,38.493501,-77.82067
VA,Toms Brook,38.949013,-78.43921
VA,Clintwood,37.153509,-82.44936
VA,Elliston,37.218668,-80.2335
VA,Gordonsville,38.125214,-78.197
VA,Montvale,37.413397,-79.70789
VA,Occoquan,38.683295,-77.26044
VA,Craigsville,38.085244,-79.36209
VA,Herndon,38.931479,-77.40085
VA,Dugspur,36.801489,-80.60492
VA,Troutville,37.427597,-79.90595
VA,Greenbackville,37.999025,-75.41634
VA,Weems,37.680124,-76.44242
VA,Nora,37.008665,-82.35244
VA,East Stone Gap,36.864429,-82.737469
VA,Lanexa,37.435153,-76.90719
VA,McDowell,38.322663,-79.54418
VA,Saxis,37.92358,-75.72178
VA,Hume,38.814086,-78.01898
VA,Haywood,38.452043,-78.24197
VA,Timberville,38.641556,-78.76258
VA,Jetersville,37.303726,-78.11349
VA,Pilot,37.048647,-80.32048
VA,Mount Crawford,38.358334,-78.90667
VA,Woolwine,36.806528,-80.26895
VA,Eagle Rock,37.671394,-79.81681
VA,Rockbridge Baths,37.912977,-79.39906
VA,Crystal Hill,36.861612,-78.91187
VA,Arrington,37.69474,-78.93251
VA,Carrollton,36.940626,-76.5378
VA,Gore,39.247386,-78.35444
VA,Bastian,37.183901,-81.17641
VA,Stafford,38.42,-77.4
VA,Hanover,37.753904,-77.33963
VA,Hudgins,37.475132,-76.31316
VA,Clinchco,37.147222,-82.34369
VA,White Post,39.045019,-78.12417
VA,Chesapeake,36.814897,-76.23848
VA,Austinville,36.837699,-80.85731
VA,Maurertown,38.944011,-78.48125
VA,Bland,37.107412,-81.0571
